Gene_Name	LoF_FDR_ExAC
TIMM44	0.0092356
TIMM50	0.04168985
TIMM8A	0.5502395
TIMM8B	0.3659849
TIMM9	0.1145758
TIMMDC1	0.6351674
TIMP1	0.1641435
TIMP2	0.4819367
TIMP3	0.6391739
TIMP4	0.3394339
TINAG	0.4860693
TINAGL1	0.06410838
TINF2	0.03488509
TIPARP	5.15845E-06
TIPIN	0.1573018
TIPRL	0.05662371
TIRAP	0.6375284
TJAP1	0.2716974
TJP1	5.30308E-16
TJP2	0.01952747
TJP3	0.7330527
TK1	0.3500626
TK2	0.6576671
TKT	0.07868762
TKTL1	6.32009E-06
TKTL2	0.3280703
TLCD1	0.6466351
TLCD2	N/A
TLE1	0.005862822
TLE2	0.04981038
TLE3	4.64683E-06
TLE4	0.000044355
TLE6	0.02603416
TLK1	1.74807E-06
TLK2	9.99672E-06
TLL1	3.22651E-05
TLL2	0.8645252
TLN1	2.64803E-16
TLN2	4.57505E-13
TLR1	0.983992
TLR10	0.2787327
TLR2	0.1686211
TLR3	0.02266349
TLR4	0.1591731
TLR5	0.5460338
TLR6	0.1761305
TLR7	0.01739095
TLR8	0.01192137
TLR9	0.2417092
TLX1	0.6090081
TLX1NB	0.8585676
TLX2	0.7923676
TLX3	0.6547573
TM2D1	0.2383501
TM2D2	0.3510895
TM2D3	0.7107701
TM4SF1	0.3731159
TM4SF18	0.9832085
TM4SF19	0.4434895
TM4SF2	0.08183339
TM4SF20	0.8685114
TM4SF4	0.3548361
TM4SF5	0.9335882
TM6SF1	0.4536806
TM6SF2	0.8011408
TM7SF2	0.552878
TM7SF3	0.01247072
TM9SF1	0.2751947
TM9SF2	1.43399E-05
TM9SF3	0.000664681
TM9SF4	5.95412E-06
TMA16	0.2524104
TMA7	0.8094594
TMBIM1	0.4152714
TMBIM4	0.7913772
TMBIM6	0.3490483
TMC1	0.03265216
TMC2	0.6197497
TMC3	0.4538855
TMC4	0.8659882
TMC5	0.005397656
TMC6	0.4055605
TMC7	0.2319844
TMC8	0.9645023
TMCC1	0.1462001
TMCC2	0.1482731
TMCC3	0.5253032
TMCO1	0.9200926
TMCO2	0.3602725
TMCO3	0.7922621
TMCO4	0.6923018
TMCO5A	0.3057641
TMCO6	0.3348126
TMCO7	0.08633154
TMED1	0.9331418
TMED10	0.2924013
TMED2	0.2584096
TMED3	0.5885086
TMED4	0.4589208
TMED5	0.6262246
TMED6	0.4772899
TMED7	0.2787621
TMED7-TICAM2	0.2552158
TMED8	0.362087
TMED9	0.1823172
TMEFF1	0.1332255
TMEFF2	0.08999486
TMEM100	0.5304825
TMEM101	0.4786254
TMEM102	N/A
TMEM104	0.3634464
TMEM105	0.616881
TMEM106A	0.7217376
TMEM106B	0.04159139
TMEM106C	0.6360207
TMEM107	0.8598535
TMEM108	0.00032832
TMEM109	0.1161155
TMEM11	0.1378319
TMEM110	0.1114987
TMEM110-MUSTN1	0.07041648
TMEM115	0.0605219
TMEM116	0.9479473
TMEM117	0.398454
TMEM119	0.7501382
TMEM120A	N/A
TMEM120B	0.09423979
TMEM121	0.9020924
TMEM123	0.05189048
TMEM125	0.9876157
TMEM126A	0.566516
TMEM126B	0.8498455
TMEM127	0.635092
TMEM128	0.5109492
TMEM129	0.9999718
TMEM130	0.9328517
TMEM131	1.28983E-11
TMEM132A	0.3408301
TMEM132B	0.000697964
TMEM132C	0.09737187
TMEM132D	7.83006E-07
TMEM132E	0.5626092
TMEM133	0.8493385
TMEM134	1
TMEM135	0.006215556
TMEM136	0.3764268
TMEM138	0.1865505
TMEM139	0.5582473
TMEM140	0.7504348
TMEM141	0.7464008
TMEM143	0.9260813
TMEM144	0.6836117
TMEM145	0.5600234
TMEM147	0.3730983
TMEM14A	0.4987899
TMEM14B	0.9983722
TMEM14C	0.4164337
TMEM14E	0.4982336
TMEM150A	0.3986057
TMEM150B	0.9475281
TMEM150C	0.6748837
TMEM151A	0.2527283
TMEM151B	N/A
TMEM154	0.7840917
TMEM155	0.9295588
TMEM156	0.9720312
TMEM158	0.9316139
TMEM159	0.8834322
TMEM160	0.5111832
TMEM161A	0.6582556
TMEM161B	0.03233783
TMEM163	0.6979053
TMEM164	0.1819948
TMEM165	0.07319073
TMEM167A	0.3413783
TMEM167B	0.3806838
TMEM168	0.07723
TMEM169	0.3608677
TMEM17	0.7707027
TMEM170A	0.8922196
TMEM170B	0.4017448
TMEM171	0.7477819
TMEM173	0.4148208
TMEM174	0.4861425
TMEM175	0.244128
TMEM176A	0.1611431
TMEM176B	0.9024957
TMEM177	0.1613378
TMEM178A	0.04313405
TMEM178B	N/A
TMEM179	0.6434735
TMEM179B	0.3719554
TMEM18	0.4088106
TMEM180	0.4377544
TMEM181	0.01688953
TMEM182	0.2189036
TMEM183A	0.03198386
TMEM184A	0.3947243
TMEM184B	0.0483245
TMEM184C	0.443968
TMEM185A	0.8839197
TMEM185B	0.3644048
TMEM186	0.3322242
TMEM187	0.4343676
TMEM189	0.5090702
TMEM189-UBE2V1	0.5090702
TMEM19	0.3388085
TMEM190	0.4410404
TMEM192	0.0584723
TMEM194A	0.04906018
TMEM194B	N/A
TMEM196	0.8943862
TMEM198	0.1094577
TMEM199	0.7001773
TMEM2	0.02181581
TMEM200A	0.01919327
TMEM200B	0.6057163
TMEM200C	N/A
TMEM201	0.02368784
TMEM202	0.7588379
TMEM203	0.717109
TMEM204	0.02606391
TMEM205	0.09693703
TMEM206	0.8594364
TMEM207	0.7187458
TMEM208	0.06315558
TMEM209	0.01258982
TMEM210	N/A
TMEM211	0.5499075
TMEM212	N/A
TMEM213	0.8207751
TMEM214	0.01371401
TMEM215	0.8663476
TMEM216	0.8468792
TMEM217	0.6031986
TMEM218	0.9405793
TMEM219	0.7857414
TMEM220	0.9934269
TMEM221	N/A
TMEM222	0.5516854
TMEM223	0.6165364
TMEM225	0.08701832
TMEM229A	N/A
TMEM229B	0.698965
TMEM230	0.7234552
TMEM231	0.7729106
TMEM232	N/A
TMEM233	N/A
TMEM234	0.6400521
TMEM235	N/A
TMEM236	N/A
TMEM237	0.7255295
TMEM238	N/A
TMEM239	N/A
TMEM240	N/A
TMEM241	0.4938854
TMEM242	0.8317758
TMEM244	0.303322
TMEM245	0.3044893
TMEM246	0.1344725
TMEM247	N/A
TMEM248	0.1046002
TMEM249	N/A
TMEM25	0.5400371
TMEM251	0.7281822
TMEM252	0.5285124
TMEM256-PLSCR3	0.2937364
TMEM26	0.7905788
TMEM27	0.7302825
TMEM30A	0.2613168
TMEM30B	0.8634648
TMEM31	0.9005205
TMEM33	0.1071133
TMEM35	0.3419921
TMEM37	0.7407898
TMEM38A	0.3468142
TMEM38B	0.06898209
TMEM39A	0.001048037
TMEM39B	0.1260681
TMEM40	0.2759087
TMEM41A	0.5467538
TMEM41B	0.3857579
TMEM42	0.6009134
TMEM43	0.5807532
TMEM44	0.6803984
TMEM45A	0.2536712
TMEM45B	0.8919959
TMEM47	0.2842637
TMEM48	3.91559E-05
TMEM5	0.7563593
TMEM50A	0.2476062
TMEM50B	0.2215756
TMEM51	0.02456949
TMEM52	0.3282733
TMEM53	0.615784
TMEM54	0.42419
TMEM55A	0.2046031
TMEM55B	0.1186541
TMEM56	0.1812191
TMEM56-RWDD3	N/A
TMEM57	0.003480075
TMEM59	0.8826855
TMEM59L	0.5959055
TMEM60	0.1449839
TMEM61	0.6915458
TMEM62	0.819248
TMEM63A	0.1341996
TMEM63B	0.000231897
TMEM63C	0.000749247
TMEM64	0.8137309
TMEM65	0.6473399
TMEM66	0.2972867
TMEM67	0.5880763
TMEM68	0.4717226
TMEM69	0.9265717
TMEM70	0.5164733
TMEM71	0.8643717
TMEM72	0.108096
TMEM74	0.8388001
TMEM74B	0.4856471
TMEM79	0.8084352
TMEM80	0.9631061
TMEM81	0.8485588
TMEM82	0.7620612
TMEM86A	0.4917855
TMEM86B	0.898519
TMEM87A	0.00054568
TMEM87B	0.5612815
TMEM88	0.3147288
TMEM88B	N/A
TMEM89	0.08103298
TMEM8A	0.05649115
TMEM8B	0.5253032
TMEM8C	0.7187611
TMEM9	0.279173
TMEM91	0.3210848
TMEM92	0.5523234
TMEM95	0.3470999
TMEM97	0.5659187
TMEM98	0.3791116
TMEM99	0.8922196
TMEM9B	0.05439913
TMF1	0.001717721
TMIE	0.9879534
TMIGD1	0.106463
TMIGD2	0.4465184
TMLHE	0.6352542
TMOD1	0.01188257
TMOD2	0.02481746
TMOD3	0.003996245
TMOD4	0.6774767
TMPO	0.1150187
TMPPE	0.9371672
TMPRSS11A	0.5022198
TMPRSS11B	0.879542
TMPRSS11BNL	N/A
TMPRSS11D	0.0258099
TMPRSS11E	0.2213444
TMPRSS11F	0.05722702
TMPRSS12	0.5818964
TMPRSS13	0.27798
TMPRSS15	0.3707594
TMPRSS2	0.03388038
TMPRSS3	0.2373746
TMPRSS4	0.7647485
TMPRSS5	0.8648436
TMPRSS6	0.0865118
TMPRSS7	0.7670513
TMPRSS9	0.7585418
TMSB10	0.9621135
TMSB15A	0.5410007
TMSB15B	N/A
TMSB4X	0.7758838
TMSB4Y	N/A
TMTC1	0.2921269
TMTC2	0.000211591
TMTC3	0.009290322
TMTC4	0.1886327
TMUB1	0.3816336
TMUB2	0.4760492
TMX1	0.1973535
TMX2	0.04124599
TMX3	0.008810175
TMX4	0.4875424
TNC	2.04805E-05
TNF	0.316786
TNFAIP1	0.5540368
TNFAIP2	0.685345
TNFAIP3	1.56963E-06
TNFAIP6	0.9042206
TNFAIP8	0.4830828
TNFAIP8L1	0.7119197
TNFAIP8L2	0.475489
TNFAIP8L3	0.9993496
TNFRSF10A	0.9442913
TNFRSF10B	0.5814003
TNFRSF10C	0.9640222
TNFRSF10D	0.5756341
TNFRSF11A	0.03561371
TNFRSF11B	0.07350577
TNFRSF12A	0.6887475
TNFRSF13B	0.9926188
TNFRSF13C	0.3542324
TNFRSF14	0.02357451
TNFRSF17	0.5903331
TNFRSF18	0.9778728
TNFRSF19	0.118144
TNFRSF1A	0.007238635
TNFRSF1B	0.04456419
TNFRSF21	0.0277457
TNFRSF25	0.09311101
TNFRSF4	0.6573556
TNFRSF6B	0.7632791
TNFRSF8	0.001091974
TNFRSF9	0.04746954
TNFSF10	0.03778113
TNFSF11	0.2638704
TNFSF12	0.000933719
TNFSF12-TNFSF13	0.000933719
TNFSF13	0.02308201
TNFSF13B	0.03146705
TNFSF14	0.03904749
TNFSF15	0.066832
TNFSF18	0.5589185
TNFSF4	0.4244871
TNFSF8	0.04985181
TNFSF9	0.6576837
TNIK	2.76233E-06
TNIP1	0.000533991
TNIP2	0.6931561
TNIP3	0.03421389
TNK1	0.4854976
TNK2	0.211696
TNKS	2.44986E-05
TNKS1BP1	8.73432E-06
TNKS2	0.000643614
TNMD	0.02557832
TNN	0.3704585
TNNC1	0.4298795
TNNC2	0.5836348
TNNI1	0.5332321
TNNI2	0.2652245
TNNI3	0.3261642
TNNI3K	0.9574512
TNNT1	0.9510196
TNNT2	0.230295
TNNT3	0.287998
TNP1	0.5414219
TNP2	0.6518709
TNPO1	1.06515E-06
TNPO2	0.000802563
TNPO3	0.04630412
TNR	8.31266E-08
TNRC18	6.73233E-09
TNRC6A	1.55791E-16
TNRC6B	4.0394E-14
TNRC6C	4.16287E-10
TNS1	3.46361E-08
TNS3	1.36444E-07
TNS4	0.03709291
TNXB	0.4466153
TOB1	0.04316793
TOB2	0.1491012
TOE1	0.8839197
TOLLIP	0.108345
TOM1	0.4403689
TOM1L1	0.09793132
TOM1L2	0.000697964
TOMM20	0.2459542
TOMM20L	0.9699295
TOMM22	0.2531082
TOMM34	0.09299636
TOMM40	0.05869107
TOMM40L	0.06528279
TOMM5	0.4365152
TOMM6	N/A
TOMM7	0.724607
TOMM70A	0.001068147
TONSL	0.003516449
TOP1	8.39086E-07
TOP1MT	0.9879103
TOP2A	8.68999E-07
TOP2B	2.63797E-06
TOP3A	0.06373753
TOP3B	0.09854956
TOPBP1	1.97546E-14
TOPORS	4.93146E-06
TOR1A	0.2227395
TOR1AIP1	0.001449385
TOR1AIP2	0.4986849
TOR1B	0.1014975
TOR2A	0.3612958
TOR3A	0.9620505
TOR4A	0.8189107
TOX	0.007782807
TOX2	0.07237727
TOX3	0.000106175
TOX4	0.0116948
TP53	0.008590594
TP53AIP1	0.9983272
TP53BP1	3.25778E-11
TP53BP2	0.002973289
TP53I11	0.610968
TP53I13	0.1515164
TP53I3	0.9533956
TP53INP1	0.8797041
TP53INP2	0.4938744
TP53RK	0.5061301
TP53TG3	N/A
TP53TG3B	N/A
TP53TG3C	N/A
TP53TG3D	N/A
TP53TG5	0.6137475
TP63	0.00026881
TP73	0.001843316
TPBG	0.5133151
TPBGL	N/A
TPCN1	0.01654738
TPCN2	0.09857961
TPD52	0.5086635
TPD52L1	0.6282482
TPD52L2	0.03796361
TPD52L3	0.5246906
TPGS1	0.9992313
TPGS2	0.7217376
TPH1	0.3486279
TPH2	0.00227351
TPI1	0.136446
TPK1	0.3904566
TPM1	0.2519062
TPM2	0.9092468
TPM3	0.5186555
TPM4	0.2986457
TPMT	0.6300921
TPO	0.4099984
TPP1	0.03015315
TPP2	2.11075E-06
TPPP	0.3156457
TPPP2	0.6335467
TPPP3	0.5376999
TPR	5.8575E-20
TPRA1	0.2751947
TPRG1	0.704523
TPRG1L	0.8286482
TPRKB	0.5385528
TPRN	N/A
TPRX1	0.6223549
TPRX2P	0.8031393
TPSAB1	0.9995597
TPSB2	1
TPSD1	0.9221691
TPSG1	0.6239988
TPST1	0.2105398
TPST2	0.1691983
TPT1	0.0156239
TPTE	0.1415099
TPTE2	0.4417958
TPX2	5.52232E-07
TRA2A	0.04792481
TRA2B	0.1059079
TRABD	0.009941493
TRABD2A	0.9142939
TRABD2B	0.6760526
TRADD	0.238735
TRAF1	0.2136552
TRAF2	0.000181883
TRAF3	0.000498944
TRAF3IP1	0.08569476
TRAF3IP2	0.3148598
TRAF3IP3	0.1748135
TRAF4	0.03221739
TRAF5	0.2955128
TRAF6	0.000432395
TRAF7	0.02498213
TRAFD1	0.1924396
TRAIP	0.04503415
TRAK1	0.04346745
TRAK2	0.0483245
TRAM1	0.01669686
TRAM1L1	0.4274514
TRAM2	0.001602611
TRANK1	5.24604E-05
TRAP1	0.6187493
TRAPPC1	0.4208319
TRAPPC10	2.77651E-10
TRAPPC11	0.000254167
TRAPPC12	0.93352
TRAPPC2	0.294657
TRAPPC2L	0.7786821
TRAPPC2P1	0.5162694
TRAPPC3	0.2316698
TRAPPC4	0.5037586
TRAPPC5	0.5706019
TRAPPC6A	0.886204
TRAPPC6B	0.3131087
TRAPPC8	3.25018E-15
TRAPPC9	0.04418361
TRAT1	0.01746603
TRDMT1	0.3646063
TRDN	0.09299636
TREH	0.8037208
TREM1	0.6551593
TREM2	0.9973924
TREML1	0.7952636
TREML2	0.9482288
TREML4	0.7702533
TRERF1	3.7267E-07
TREX1	0.2497498
TREX2	0.682032
TRH	0.3388085
TRHDE	0.03505473
TRHR	0.1324111
TRIAP1	0.4785753
TRIB1	0.2546322
TRIB2	0.04485922
TRIB3	0.9194686
TRIM10	0.3406071
TRIM11	0.2426811
TRIM13	0.03541002
TRIM14	0.6912054
TRIM15	1
TRIM16	0.7870066
TRIM16L	0.7544226
TRIM17	0.552322
TRIM2	0.01691529
TRIM21	0.008013344
TRIM22	0.8273885
TRIM23	0.03108292
TRIM24	3.19934E-06
TRIM25	0.1006705
TRIM26	0.03552731
TRIM27	0.1564022
TRIM28	1.60175E-05
TRIM29	0.3772881
TRIM3	0.02902564
TRIM31	0.3816336
TRIM32	0.09861232
TRIM33	7.09709E-06
TRIM34	0.1845868
TRIM35	0.4556286
TRIM36	0.01328388
TRIM37	8.95957E-05
TRIM38	0.7198058
TRIM39	0.00053832
TRIM4	0.7294035
TRIM40	0.8614625
TRIM41	0.000598841
TRIM42	0.9327263
TRIM43	0.8825685
TRIM44	0.3393787
TRIM45	0.6891749
TRIM46	0.000380211
TRIM47	0.2137575
TRIM48	0.932212
TRIM49	0.7786481
TRIM49B	0.4407283
TRIM49C	0.9905209
TRIM49D1	N/A
TRIM5	0.4823498
TRIM50	0.8090182
TRIM51	0.5237293
TRIM52	0.7509835
TRIM54	0.8756352
TRIM55	0.0700369
TRIM56	0.1158331
TRIM58	0.9057561
TRIM59	0.05770233
TRIM6	0.3220215
TRIM60	0.3216638
TRIM61	N/A
TRIM62	0.7466552
TRIM63	0.9839102
TRIM64B	N/A
TRIM64C	0.8922022
TRIM65	0.996441
TRIM67	0.1516938
TRIM68	0.6482077
TRIM69	0.7314406
TRIM6-TRIM34	0.09996973
TRIM7	0.4364377
TRIM71	0.005824757
TRIM72	0.9703561
TRIM73	N/A
TRIM74	N/A
TRIM77	N/A
TRIM8	0.008911022
TRIM9	0.01686341
TRIML1	0.9312854
TRIML2	0.9595479
TRIO	1.55334E-16
TRIOBP	8.73258E-07
TRIP10	0.002092037
TRIP11	3.30779E-06
TRIP12	6.76504E-18
TRIP13	0.006202225
TRIP4	0.114622
TRIP6	0.01139207
TRIQK	N/A
TRIT1	0.8831289
TRMT1	0.21882
TRMT10A	0.2490876
TRMT10B	0.3166858
TRMT10C	0.6630742
TRMT11	0.2266452
TRMT112	0.542708
TRMT12	0.001141312
TRMT13	0.3731159
TRMT1L	0.000921696
TRMT2A	0.1402434
TRMT2B	0.3522638
TRMT44	0.9859786
TRMT5	0.00015
TRMT6	0.1378399
TRMT61A	0.8112605
TRMT61B	0.3113172
TRMU	0.8015693
TRNAU1AP	0.009061879
TRNP1	N/A
TRNT1	0.3111821
TRO	0.1363083
TROAP	0.1725028
TROVE2	0.03682405
TRPA1	0.8206544
TRPC1	0.003666858
TRPC3	0.5135259
TRPC4	6.52564E-05
TRPC4AP	1.67176E-06
TRPC5	0.001812156
TRPC6	0.03630785
TRPC7	0.06931898
TRPM1	0.8637593
TRPM2	0.694235
TRPM3	0.002617259
TRPM4	0.9578992
TRPM5	0.7216876
TRPM6	2.4188E-09
TRPM7	0.000052983
TRPM8	0.2330666
TRPS1	6.58855E-06
TRPT1	0.2892324
TRPV1	0.7452763
TRPV2	0.005500582
TRPV3	0.7969127
TRPV4	0.3542324
TRPV5	0.3405621
TRPV6	0.03106691
TRRAP	1.4107E-25
TRUB1	0.6877209
TRUB2	0.5058424
TSC1	2.91546E-07
TSC2	1.84913E-15
TSC22D1	2.04805E-05
TSC22D2	0.05428345
TSC22D3	0.1363045
TSC22D4	0.02496771
TSEN15	0.5206201
TSEN2	0.04624225
TSEN34	0.1239204
TSEN54	0.6985465
TSFM	0.8744651
TSG101	0.003580016
TSGA10	3.76479E-06
TSGA10IP	N/A
TSGA13	0.9695583
TSHB	0.9475281
TSHR	0.4162135
TSHZ1	0.000990286
TSHZ2	0.000686603
TSHZ3	0.01091514
TSKS	0.000403029
TSKU	0.1108336
TSLP	0.4431031
TSN	0.05597885
TSNARE1	0.3909122
TSNAX	0.001873736
TSNAXIP1	0.8902322
TSPAN1	0.7093285
TSPAN10	0.9983272
TSPAN11	0.7410209
TSPAN12	0.03831547
TSPAN13	0.04700799
TSPAN14	0.09921203
TSPAN15	0.6690241
TSPAN16	0.7713827
TSPAN17	0.540882
TSPAN18	0.2210727
TSPAN19	0.9757066
TSPAN2	0.4931681
TSPAN3	0.3256453
TSPAN31	0.276389
TSPAN32	0.3037971
TSPAN33	0.7236246
TSPAN4	0.7471157
TSPAN5	0.05359247
TSPAN6	0.5304825
TSPAN7	0.1217674
TSPAN8	0.2903361
TSPAN9	0.07320988
TSPEAR	0.4305516
TSPO	0.674208
TSPO2	0.9944385
TSPY1	N/A
TSPY10	N/A
TSPY2	N/A
TSPY3	N/A
TSPY4	N/A
TSPY8	N/A
TSPYL1	0.3510895
TSPYL2	0.012247
TSPYL4	0.5836348
TSPYL5	0.03225591
TSPYL6	0.01665119
TSR1	0.8181969
TSR2	0.205984
TSR3	0.7143242
TSSC1	0.2141139
TSSC4	0.4386229
TSSK1B	0.4287886
TSSK2	0.7074538
TSSK3	0.0576887
TSSK4	0.9944388
TSSK6	0.3610531
TST	0.8923288
TSTA3	0.1375276
TSTD1	N/A
TSTD2	0.2071688
TTBK1	0.000115302
TTBK2	8.19868E-07
TTC1	0.3810434
TTC12	0.1079586
TTC13	0.005236753
TTC14	0.1496595
TTC16	0.4942009
TTC17	6.60355E-09
TTC18	0.01464432
TTC19	0.9888421
TTC21A	0.3256453
TTC21B	0.1519759
TTC22	0.9140111
TTC23	0.9708331
TTC23L	0.7871193
TTC24	0.4994724
TTC26	0.01015328
TTC27	0.02488108
TTC28	N/A
TTC29	0.2169033
TTC3	0.008079559
TTC30A	0.6527004
TTC30B	0.3588578
TTC31	0.8756961
TTC32	0.420622
TTC33	0.2434881
TTC34	N/A
TTC36	0.4757368
TTC37	0.05662371
TTC38	0.8451533
TTC39A	0.04886165
TTC39B	0.3282396
TTC39C	0.1601198
TTC4	0.03568323
TTC40	0.9446888
TTC5	0.03784465
TTC6	0.7991444
TTC7A	0.2007266
TTC7B	8.76423E-07
TTC8	0.009252533
TTC9	0.7100039
TTC9B	0.906327
TTC9C	0.5175878
TTF1	0.02795995
TTF2	0.3133453
TTI1	0.02118026
TTI2	0.119987
TTK	0.001875053
TTL	0.009022128
TTLL1	0.1854206
TTLL10	0.6738169
TTLL11	0.6327787
TTLL12	0.9537412
TTLL13	0.697325
TTLL2	0.5698944
TTLL3	0.8824345
TTLL4	0.002004805
TTLL5	9.48323E-05
TTLL6	0.6017651
TTLL7	0.000602096
TTLL9	0.7591862
TTN	1.5993E-123
TTPA	0.6356308
TTPAL	0.03665456
TTR	0.6128087
TTYH1	5.22078E-05
TTYH2	0.005300665
TTYH3	0.000898168
TUB	0.001568252
TUBA1A	0.7099309
TUBA1B	0.7446777
TUBA1C	0.2210719
TUBA3C	0.5582353
TUBA3D	1
TUBA3E	0.9494536
TUBA4A	0.6475173
TUBA8	0.5199603
TUBAL3	0.4709669
TUBB	0.4419893
TUBB1	0.7070636
TUBB2A	N/A
TUBB2B	N/A
TUBB3	0.06329152
TUBB4A	0.9558421
TUBB4B	0.03412584
TUBB6	0.9557981
TUBB8	0.592601
TUBD1	0.1901483
TUBE1	0.4017496
TUBG1	0.1896567
TUBG2	0.699039
TUBGCP2	0.1149207
TUBGCP3	0.000559321
TUBGCP4	0.03626855
TUBGCP5	0.004363645
TUBGCP6	0.1861941
TUFM	0.07780632
TUFT1	0.09055111
TULP1	0.006158624
TULP2	0.2863521
TULP3	0.09724704
TULP4	6.38222E-09
TUSC1	0.4385738
TUSC2	0.3762942
TUSC3	0.1462879
TUSC5	0.3594971
TUT1	0.01328388
TWF1	0.2975146
TWF2	0.01379245
TWIST1	0.9137311
TWIST2	0.8954294
TWISTNB	0.1493444
TWSG1	0.0308634
TXK	0.3400832
TXLNA	0.000240321
TXLNB	0.7606563
TXLNG	0.000301636
TXN	0.3559188
TXN2	0.5764853
TXNDC11	0.006747656
TXNDC12	0.2107845
TXNDC15	0.05777884
TXNDC16	0.06049107
TXNDC17	0.5894793
TXNDC2	0.852065
TXNDC5	0.741855
TXNDC8	0.04013001
TXNDC9	0.2990325
TXNIP	0.001296369
TXNL1	0.01023326
TXNL4A	0.9994868
TXNL4B	0.492533
TXNRD1	0.1113498
TXNRD2	0.7410209
TXNRD3NB	0.8206068
TYK2	0.005166884
TYMP	0.8647556
TYMS	0.1452122
TYR	0.9755757
TYRO3	0.005165155
TYROBP	0.2149977
TYRP1	0.979724
TYSND1	0.6643881
TYW1	0.1341969
TYW1B	0.7838637
TYW3	0.07214547
TYW5	0.5026857
U2AF1	0.1213972
U2AF1L4	0.9757919
U2AF2	0.0138727
U2SURP	1.63978E-09
UACA	0.1742861
UAP1	0.000836211
UAP1L1	0.7515596
UBA1	3.17916E-07
UBA2	0.000163647
UBA3	7.66379E-05
UBA5	0.03075456
UBA52	0.6163828
UBA6	1.3227E-06
UBA7	0.7084507
UBAC1	0.01000346
UBAC2	0.1988521
UBALD2	0.785818
UBAP1	0.003407821
UBAP1L	N/A
UBAP2	6.06161E-08
UBAP2L	1.24538E-09
UBASH3A	0.2801527
UBASH3B	0.000571182
UBB	0.3610896
UBBP4	0.6638991
UBC	0.2854572
UBD	0.5281068
UBE2A	0.6276541
UBE2B	0.3292437
UBE2C	0.5568611
UBE2D1	0.1349572
UBE2D2	0.3291588
UBE2D3	0.4676096
UBE2D4	0.8341694
UBE2E1	0.2112384
UBE2E2	0.06902193
UBE2E3	0.6282482
UBE2F	0.066459
UBE2G1	0.2782123
UBE2G2	0.4055721
UBE2H	0.1518998
UBE2I	0.07339977
UBE2J1	0.005417178
UBE2J2	0.19795
UBE2K	0.2160565
UBE2L3	0.64613
UBE2L6	0.4827081
UBE2M	0.5488884
UBE2N	0.4923845
UBE2NL	0.8685114
UBE2O	1.22134E-06
UBE2Q1	0.08397994
UBE2Q2	0.3051954
UBE2QL1	N/A
UBE2R2	0.1413441
UBE2S	0.4072487
UBE2T	0.5138494
UBE2U	0.9426423
UBE2V1	0.7654178
UBE2V2	0.7218
UBE2W	0.02592754
UBE2Z	0.3304938
UBE3A	0.000177667
UBE3B	0.000916154
UBE3C	1.79067E-09
UBE3D	0.8637593
UBE4A	0.000122833
UBE4B	8.14468E-07
UBFD1	0.1061885
UBIAD1	0.1361018
UBL3	0.1821035
UBL4A	0.5587538
UBL4B	0.9334887
UBL5	0.9257906
UBL7	0.2255646
UBLCP1	0.2512722
UBN1	1.05103E-08
UBN2	4.8742E-06
UBOX5	0.3659509
UBP1	4.64992E-05
UBQLN1	9.36534E-05
UBQLN2	0.07501704
UBQLN3	0.09594282
UBQLN4	0.00108483
UBQLNL	0.5848672
UBR1	1.13711E-07
UBR2	9.34948E-12
UBR3	0.000460082
UBR4	5.60201E-32
UBR5	1.16859E-25
UBR7	0.1554945
UBTD1	0.06278662
UBTD2	0.1570215
UBTF	2.45678E-06
UBXN1	0.03371971
UBXN10	0.5567044
UBXN11	0.6205691
UBXN2A	0.7017333
UBXN2B	0.111821
UBXN4	0.00140011
UBXN6	0.032363
UBXN7	0.006018618
UCHL1	0.02098484
UCHL3	0.7655291
UCHL5	0.04177866
UCK1	0.6260296
UCK2	0.05264634
UCKL1	0.9718017
UCMA	0.9859786
UCN	0.692251
UCN2	0.5039412
UCN3	0.343279
UCP1	0.9757066
UCP2	0.6054419
UCP3	0.7303759
UEVLD	0.6123787
UFC1	0.1406303
UFD1L	0.004374748
UFL1	0.419009
UFM1	0.5233872
UFSP1	0.7890602
UFSP2	0.3486505
UGCG	0.004908228
UGDH	0.813589
UGGT1	1.71328E-05
UGGT2	0.3747932
UGP2	0.4956259
UGT1A1	0.6251347
UGT1A10	0.741833
UGT1A3	0.6251347
UGT1A4	0.3584393
UGT1A5	0.4049565
UGT1A6	0.2319368
UGT1A7	0.8786514
UGT1A8	0.4819367
UGT1A9	0.5466809
UGT2A1	0.5253032
UGT2A2	0.1373702
UGT2A3	0.01660682
UGT2B10	0.513473
UGT2B11	0.665004
UGT2B15	0.5624862
UGT2B17	0.2266452
UGT2B28	0.3032522
UGT2B4	0.5997689
UGT2B7	0.4071131
UGT3A1	0.7302825
UGT3A2	0.6896166
UGT8	0.06004052
UHMK1	0.03477275
UHRF1BP1	0.004044889
UHRF1BP1L	9.13119E-08
UHRF2	0.000014607
UIMC1	0.00149725
ULBP1	0.5246906
ULBP2	0.8453575
ULBP3	0.9974258
ULK1	3.08654E-05
ULK2	0.01230308
ULK3	0.1510192
ULK4	0.4150478
UMOD	0.8964238
UMODL1	0.7654178
UMPS	0.6657994
UNC119	0.7872337
UNC119B	0.3592158
UNC13A	4.93897E-06
UNC13B	4.41327E-06
UNC13C	3.23642E-09
UNC13D	0.1447266
UNC45A	0.08958674
UNC45B	0.06442681
