,Gene_Name,p-val,collapsing_rank
13170,CCNB2,0.680196668,13171
13171,P2RX3,0.188446308,13172
13172,CD9,0.16826767399999998,13173
13173,MRPS7,0.45863376200000006,13174
13174,WBP1L,0.672226243,13175
13175,HSPH1,0.520673078,13176
13176,IGSF21,0.334431167,13177
13177,SLCO1B7,0.424709851,13178
13178,ANAPC16,1.0,13179
13179,ZC3H15,0.295781132,13180
13180,SVIL,0.711730005,13181
13181,IFT46,1.0,13182
13182,ACLY,0.381114323,13183
13183,ARHGAP21,1.0,13184
13184,STEAP4,0.66365684,13185
13185,RAB3C,0.691646929,13186
13186,MPHOSPH9,0.348331964,13187
13187,FLI1,0.269421254,13188
13188,FLNC,0.8260987909999999,13189
13189,CUTA,1.0,13190
13190,XPNPEP2,0.585894017,13191
13191,MFSD6L,0.870528099,13192
13192,SLC22A25,0.12101400000000001,13193
13193,WDR70,0.7246983490000001,13194
13194,ATN1,0.00262313,13195
13195,ANKS1A,0.780543428,13196
13196,VGLL2,0.275053582,13197
13197,CHRFAM7A,0.13023554699999998,13198
13198,VEGFB,0.807489373,13199
13199,ANKLE2,0.898284777,13200
13200,IGLON5,0.33970974,13201
13201,SYNJ1,0.736088775,13202
13202,MUC7,0.127400079,13203
13203,RAB40A,0.728739507,13204
13204,BTN3A1,0.358347745,13205
13205,C10ORF111,0.153948595,13206
13206,ACOT2,1.0,13207
13207,WNT5B,0.5157874579999999,13208
13208,TRIM48,0.29535464899999997,13209
13209,MSN,0.223072713,13210
13210,MACROD1,0.768711087,13211
13211,PIGA,0.38084650700000006,13212
13212,PTCD2,0.43460147299999996,13213
13213,AMN,0.09665713699999999,13214
13214,SLC34A2,0.030952282,13215
13215,HIST1H2BN,0.7676360309999999,13216
13216,PPP5C,0.059105793,13217
13217,ZFAND3,0.420329495,13218
13218,AZI1,0.7531456609999999,13219
13219,RPL36A,0.206596002,13220
13220,GTF2F1,0.46833857,13221
13221,SOX5,0.112487395,13222
13222,ZNRF1,0.604810063,13223
13223,PSD,1.0,13224
13224,RANGAP1,0.872273448,13225
13225,REM1,0.361344593,13226
13226,SRP14,0.01201586,13227
13227,NR4A3,1.0,13228
13228,SPATC1L,0.812973993,13229
13229,SLMAP,0.518343535,13230
13230,IL12RB1,0.415241729,13231
13231,HARBI1,0.7062580190000001,13232
13232,GAB1,0.06024308,13233
13233,NXNL2,0.41945450100000004,13234
13234,MRPL52,0.083753795,13235
13235,ULK2,0.796423697,13236
13236,CDIP1,0.060034267,13237
13237,OMD,0.034827377,13238
13238,TSPEAR,0.44582607700000004,13239
13239,BLOC1S1,1.0,13240
13240,AFTPH,0.77428993,13241
13241,NRAS,0.5299064410000001,13242
13242,VPS13C,0.227429541,13243
13243,HAS2,0.049501687,13244
13244,RNF145,0.257630423,13245
13245,SIGLEC12,0.46430821899999997,13246
13246,CNOT4,0.167857643,13247
13247,ZNF446,0.741616426,13248
13248,C19ORF24,0.23354242100000003,13249
13249,NUDC,0.281710773,13250
13250,GID8,1.0,13251
13251,MS4A13,0.764920132,13252
13252,PLA2G2F,0.033224447000000004,13253
13253,ABI3BP,1.0,13254
13254,VAV3,1.0,13255
13255,LIFR,0.198289503,13256
13256,C15ORF59,0.8126289309999999,13257
13257,ROPN1,1.0,13258
13258,TMC4,1.0,13259
13259,PCSK7,0.071391806,13260
13260,KLF6,0.004741492,13261
13261,LTV1,0.8442218090000001,13262
13262,HCLS1,0.864763653,13263
13263,HIST2H2AC,0.107439811,13264
13264,SEZ6L2,0.6879344620000001,13265
13265,ZNF681,0.330305405,13266
13266,CD320,0.669703747,13267
13267,C9ORF96,0.511770255,13268
13268,TMTC2,0.295690318,13269
13269,CES1,0.743844675,13270
13270,C10ORF107,1.0,13271
13271,GRM8,0.028059504,13272
13272,SLC5A9,0.0015132960000000001,13273
13273,CDCP2,0.07109422,13274
13274,MYC,0.538616952,13275
13275,TRIM67,0.404210136,13276
13276,PSMG3,0.568897946,13277
13277,ZNF791,0.8555999940000001,13278
13278,AKAP9,0.628214895,13279
13279,CSDC2,1.0,13280
13280,ARHGAP28,0.7448361309999999,13281
13281,POLR1E,0.451076727,13282
13282,C5ORF15,0.522498886,13283
13283,KIF4A,0.134763087,13284
13284,KLHL13,1.0,13285
13285,C6ORF62,1.0,13286
13286,CIDEB,0.259614282,13287
13287,NELFA,1.0,13288
13288,WDR31,0.8533005990000001,13289
13289,TTC5,1.0,13290
13290,IL20RB,0.823065539,13291
13291,FZD9,0.855835045,13292
13292,DDX26B,0.47004688299999997,13293
13293,CAPS2,1.0,13294
13294,MRPS11,0.565324823,13295
13295,TNKS2,0.126118253,13296
13296,AQP12B,0.18165577800000002,13297
13297,DAOA,1.0,13298
13298,ATXN10,1.0,13299
13299,ZBTB17,0.7424800340000001,13300
13300,CCND2,0.634545049,13301
13301,EFEMP1,0.834178596,13302
13302,SLC29A2,0.5973773520000001,13303
13303,CYP2J2,0.263353326,13304
13304,EDN2,0.776917648,13305
13305,RGL4,0.257035171,13306
13306,GABPA,0.794440315,13307
13307,NPAS3,0.15356731199999998,13308
13308,NIPAL3,0.655729146,13309
13309,KRTAP12-2,0.082924967,13310
13310,EPHX3,0.793109741,13311
13311,HOXC12,0.814665649,13312
13312,ROCK2,0.60537834,13313
13313,CYP2C8,0.53258872,13314
13314,CLIP3,0.8471425029999999,13315
13315,SFRP1,0.244967847,13316
13316,CPEB1,1.0,13317
13317,GFM1,0.009320888000000001,13318
13318,CAPZB,0.430977045,13319
13319,VDAC3,0.193916692,13320
13320,EXOC7,1.0,13321
13321,ARMC12,0.236257845,13322
13322,TIMP1,1.0,13323
13323,ZFP1,0.469625006,13324
13324,GNPAT,0.08700161099999999,13325
13325,ADPRHL1,0.22523369699999998,13326
13326,RBM28,0.576003666,13327
13327,CKLF-CMTM1,1.0,13328
13328,HIST3H2BB,0.74371738,13329
13329,EBP,0.48963007,13330
13330,TOR1AIP2,0.700504992,13331
13331,PTRF,0.707233828,13332
13332,DIDO1,0.74794893,13333
13333,RCN2,0.445367708,13334
13334,ZNF346,0.01258215,13335
13335,SRD5A1,0.510277675,13336
13336,HIST1H3E,0.542624008,13337
13337,APOC4,0.326772152,13338
13338,AK6,0.225636654,13339
13339,CD72,1.0,13340
13340,DNAJC30,0.305278644,13341
13341,ZNF330,0.435448296,13342
13342,SAMD4B,0.362350114,13343
13343,HSPA6,0.35054451,13344
13344,BPGM,0.7801477929999999,13345
13345,C9ORF171,0.291268317,13346
13346,CABP7,0.320050005,13347
13347,SGPP1,0.38465939600000004,13348
13348,CIB4,0.472185924,13349
13349,RMDN1,1.0,13350
13350,ZSWIM8,0.119867111,13351
13351,MPV17,0.402257605,13352
13352,DDX3X,0.090059925,13353
13353,RHOJ,1.0,13354
13354,DMBT1,0.064386,13355
13355,GINS4,0.253035672,13356
13356,NDUFS7,0.762648804,13357
13357,GGT6,0.49206461100000004,13358
13358,RNF126,1.0,13359
13359,BCCIP,0.026339976,13360
13360,TBCC,0.469003689,13361
13361,CCR8,0.056714913,13362
13362,PF4,0.788382041,13363
13363,MYOM1,0.8478126840000001,13364
13364,TTC19,0.430662341,13365
13365,NOL8,0.9034306559999999,13366
13366,PFKFB3,0.285148202,13367
13367,CCNT2,0.323607624,13368
13368,HSD17B12,0.23250981899999998,13369
13369,MFSD8,0.723527611,13370
13370,FKBP3,0.599246019,13371
13371,SCARF2,0.391956587,13372
13372,GATA6,0.212885717,13373
13373,BCL2L11,0.09861059800000001,13374
13374,CACYBP,1.0,13375
13375,ALDH1A2,0.821768972,13376
13376,LYST,0.149928654,13377
13377,NUP54,0.343623106,13378
13378,CCDC140,0.82190363,13379
13379,TMC1,1.0,13380
13380,IFIT1,0.090382727,13381
13381,ADAM30,0.6739343409999999,13382
13382,HAL,1.0,13383
13383,SRRM4,0.504048144,13384
13384,RASL10B,0.567926038,13385
13385,B4GALT4,0.149431924,13386
13386,CCR2,0.014139632,13387
13387,HNRNPR,0.48267790000000005,13388
13388,KRTAP19-4,0.454444535,13389
13389,MCAT,0.061415903,13390
13390,CCAR1,0.8624801129999999,13391
13391,SEMA4D,0.811362375,13392
13392,IFIH1,0.09523503300000001,13393
13393,ARRDC1,0.202009808,13394
13394,SRFBP1,0.508358258,13395
13395,ZP2,0.176027264,13396
13396,DTX4,0.634347573,13397
13397,SLC6A5,0.7811200770000001,13398
13398,ADM,0.477965378,13399
13399,CPT1A,0.766077638,13400
13400,MXRA8,0.40286649399999996,13401
13401,PARK2,0.025148562000000003,13402
13402,DNAJB9,0.47536011100000003,13403
13403,CCDC14,0.31091977,13404
13404,DCTPP1,0.824566957,13405
13405,NDRG2,0.557426169,13406
13406,STAG1,0.273033651,13407
13407,PPP1R3F,0.7936377440000001,13408
13408,ZFHX4,1.0,13409
13409,ZMYND11,0.033714408,13410
13410,CPXCR1,0.260827802,13411
13411,GRM2,0.81071229,13412
13412,P2RY10,0.211467181,13413
13413,TMEM208,0.737931454,13414
13414,TTC9B,0.658361626,13415
13415,SOX17,0.65955995,13416
13416,SEL1L,0.182286595,13417
13417,CKLF,0.793644182,13418
13418,EBNA1BP2,0.314783596,13419
13419,SFRP4,0.477278741,13420
13420,CBFA2T3,0.776801787,13421
13421,GYG1,0.559908622,13422
13422,OR1G1,0.661351715,13423
13423,OR2L3,1.0,13424
13424,CNTNAP4,0.762493648,13425
13425,F7,0.851946071,13426
13426,DOLPP1,0.090592755,13427
13427,TSN,0.719259412,13428
13428,CLPTM1L,0.8585982590000001,13429
13429,AURKC,0.5820217520000001,13430
13430,CRYBB1,0.04129426,13431
13431,SLC12A9,0.174660765,13432
13432,PGLYRP3,0.67985839,13433
13433,CDCA3,0.301883942,13434
13434,RMDN2,0.41471855799999996,13435
13435,AURKB,0.45179981700000005,13436
13436,LAIR1,0.055898623,13437
13437,GEMIN6,0.185531873,13438
13438,TMCO4,0.549064245,13439
13439,AGL,0.755611547,13440
13440,ARPC2,0.74371738,13441
13441,A2M,0.244043846,13442
13442,GPR123,1.0,13443
13443,CACNA1D,0.69786985,13444
13444,ZNF394,0.7382431779999999,13445
13445,MEOX1,0.679797042,13446
13446,HIST1H3C,0.7062887929999999,13447
13447,SLCO2A1,1.0,13448
13448,KRTAP19-2,0.656880892,13449
13449,SP100,0.90373165,13450
13450,SLC2A4,0.711145122,13451
13451,KPNA2,0.015325202,13452
13452,FBP2,0.7018276990000001,13453
13453,GBA,0.834534661,13454
13454,SLC25A5,1.0,13455
13455,FILIP1L,0.401506339,13456
13456,VWA5A,0.625011306,13457
13457,CEP112,0.310943984,13458
13458,STAB1,0.111418871,13459
13459,PTTG2,0.411236349,13460
13460,SLC4A5,0.575082576,13461
13461,ATF7IP,0.21078765600000002,13462
13462,C19ORF10,0.7062887929999999,13463
13463,PHYHD1,1.0,13464
13464,CSRP1,0.319475086,13465
13465,HIGD1A,0.446422053,13466
13466,OR10A7,0.825509637,13467
13467,POFUT2,0.091392747,13468
13468,ICT1,0.358641879,13469
13469,UNC5B,0.83221326,13470
13470,ZNF565,0.401574526,13471
13471,ARHGAP39,0.5186690389999999,13472
13472,HDAC2,0.198723987,13473
13473,EIF2B2,0.285176002,13474
13474,SLC14A2,1.0,13475
13475,SLC47A1,0.638982909,13476
13476,MOSPD3,0.730935508,13477
13477,PPP2R3A,1.0,13478
13478,TUBB8,0.16152311800000002,13479
13479,MACC1,0.7906852990000001,13480
13480,ATG12,0.757730529,13481
13481,TMEM115,0.32315825800000003,13482
13482,RABGAP1L,0.7546916859999999,13483
13483,SENP5,0.49162567700000004,13484
13484,FBXL18,0.535121971,13485
13485,CNOT3,0.24947344800000001,13486
13486,GPR173,0.14937369,13487
13487,PIGO,0.38163936,13488
13488,FRG1,0.107527459,13489
13489,DPEP3,0.423585544,13490
13490,PRLR,0.252323976,13491
13491,CCDC142,1.0,13492
13492,MARCKSL1,0.356210559,13493
13493,FABP12,0.03259137,13494
13494,STAM2,0.434704085,13495
13495,FAM124A,0.135260574,13496
13496,ALOX5AP,0.224821157,13497
13497,MRPL16,0.17057656100000002,13498
13498,ZNF302,0.726034318,13499
13499,RAP1A,0.079871465,13500
13500,MPHOSPH8,0.161353259,13501
13501,EXOC3L4,0.378168757,13502
13502,SCGB1D2,0.781715147,13503
13503,CLK2,0.382371976,13504
13504,ATMIN,0.243206715,13505
13505,TFE3,0.0193199,13506
13506,PLAC9,0.48744511700000004,13507
13507,ARHGAP24,0.317772868,13508
13508,ATAD2,0.640547789,13509
13509,PAFAH1B2,0.6076424220000001,13510
13510,RCVRN,0.44357254399999996,13511
13511,ZNF573,0.237029207,13512
13512,TNFAIP3,0.154617265,13513
13513,GPCPD1,0.718232056,13514
13514,TBX5,0.708622157,13515
13515,R3HCC1L,0.146991228,13516
13516,UBASH3B,0.09436848099999999,13517
13517,SIRT5,0.494059808,13518
13518,RQCD1,0.676541433,13519
13519,E2F7,0.10738322300000001,13520
13520,SLC36A2,0.600293916,13521
13521,TMEM37,0.719259412,13522
13522,RAP1GAP,0.188380573,13523
13523,STRIP2,0.7642810059999999,13524
13524,WRB,0.392004215,13525
13525,LYPD1,1.0,13526
13526,NME7,0.611302909,13527
13527,HAT1,0.514374855,13528
13528,SIGLEC10,0.18335247300000002,13529
13529,FFAR2,0.720329867,13530
13530,ACOT12,0.862114396,13531
13531,ERAS,0.747670385,13532
13532,HSPG2,0.7272330659999999,13533
13533,SAMSN1,1.0,13534
13534,OR52J3,1.0,13535
13535,ST7,1.0,13536
13536,NLRP12,0.7554266829999999,13537
13537,TINAGL1,0.13953653900000001,13538
13538,SHCBP1L,0.137744087,13539
13539,FXYD7,0.59297338,13540
13540,ZFX,0.319750174,13541
13541,COL11A1,0.843230522,13542
13542,CYP2C19,0.241318753,13543
13543,FAM222A,0.525907244,13544
13544,ACD,0.718101063,13545
13545,INVS,0.537884583,13546
13546,CLDN11,0.752001435,13547
13547,CATSPER1,0.79514308,13548
13548,AGO2,0.17571531699999998,13549
13549,SLC37A1,0.639724512,13550
13550,SNRNP27,1.0,13551
13551,GALNT5,0.576740531,13552
13552,COMMD3-BMI1,1.0,13553
13553,UBR3,0.004228887,13554
13554,TXNDC16,0.05874860900000001,13555
13555,FBXW8,0.548627551,13556
13556,TST,0.8493946459999999,13557
13557,PASD1,0.5926893,13558
13558,RELA,0.326376234,13559
13559,ALDH7A1,0.463492949,13560
13560,ATP1B4,0.19832411100000003,13561
13561,C18ORF21,1.0,13562
13562,MRRF,0.6922213209999999,13563
13563,CPSF7,1.0,13564
13564,C15ORF57,1.0,13565
13565,PDS5A,0.718922803,13566
13566,RAPGEF4,0.24531511399999997,13567
13567,VSIG10L,0.07920469,13568
13568,DUSP1,1.0,13569
13569,EIF4G3,0.809639687,13570
13570,LDHD,0.870078118,13571
13571,C11ORF82,0.397795254,13572
13572,RNF44,0.35302986799999997,13573
13573,ADNP2,0.34389481200000005,13574
13574,LAGE3,0.347517515,13575
13575,AGAP3,1.0,13576
13576,SMARCD2,0.175191453,13577
13577,PEX14,0.66570129,13578
13578,C7ORF10,0.7046299770000001,13579
13579,INPP5J,1.0,13580
13580,GCAT,0.8776994159999999,13581
13581,PEX5L,0.548039694,13582
13582,LPCAT4,1.0,13583
13583,HBZ,0.14767128599999998,13584
13584,ALAS1,0.19991699100000002,13585
13585,ZCCHC13,0.035144537999999996,13586
13586,ADAM8,0.9072061159999999,13587
13587,MARCO,0.7829793429999999,13588
13588,PHKA2,1.0,13589
13589,CASR,0.758754713,13590
13590,HOXA1,0.046245787999999996,13591
13591,STT3B,0.668880669,13592
13592,B4GALNT4,1.0,13593
13593,PGF,0.40909785299999996,13594
13594,OR5D14,0.24040599,13595
13595,CELSR1,0.20947277,13596
13596,DCD,0.016718563,13597
13597,THSD4,0.903740027,13598
13598,FLOT2,0.855561954,13599
13599,FAM186A,0.589631378,13600
13600,NAA38,0.32333228,13601
13601,PTPRC,0.274776575,13602
13602,BMP8B,0.177257754,13603
13603,PPT2,0.369360319,13604
13604,FAR1,1.0,13605
13605,CREB3,0.536844479,13606
13606,PLCB4,0.346520565,13607
13607,SPOPL,0.6742345009999999,13608
13608,NBEAL1,0.936422447,13609
13609,ELP4,0.720809693,13610
13610,CASP8,0.8685976879999999,13611
13611,GFRAL,0.38826733700000005,13612
13612,AAGAB,1.0,13613
13613,PTGES3L-AARSD1,0.655371005,13614
13614,FRMD7,0.635227683,13615
13615,FAM227B,0.580875732,13616
13616,OR5D16,0.691848479,13617
13617,HHLA3,0.321759605,13618
13618,CLCF1,0.45942786,13619
13619,PTCHD2,0.129275628,13620
13620,FXYD3,0.445367708,13621
13621,TAF15,0.143029674,13622
13622,C1ORF192,0.299342636,13623
13623,TMEM141,0.482633001,13624
13624,TTC16,0.22357506600000002,13625
13625,CPSF2,0.718506083,13626
13626,SENP2,0.5650424820000001,13627
13627,CIAPIN1,0.222743141,13628
13628,SIX2,0.309961074,13629
13629,METTL15,0.609006963,13630
13630,NETO1,0.264283286,13631
13631,FUNDC2,0.682779985,13632
13632,WSB1,0.25566111199999997,13633
13633,TEF,0.122676365,13634
13634,EXTL3,0.783015838,13635
13635,IFNA17,0.335179937,13636
13636,HS6ST3,0.45591708200000003,13637
13637,NDUFA10,0.251128582,13638
13638,HERPUD2,0.7041405279999999,13639
13639,UTP14A,1.0,13640
13640,PNPLA1,0.132066603,13641
13641,MYCN,1.0,13642
13642,SERPINH1,0.008385618000000001,13643
13643,SSPN,0.546345379,13644
13644,TBC1D9,0.294458461,13645
13645,PTPN3,0.909292632,13646
13646,PPP1R3B,0.832909782,13647
13647,DNAH12,0.40547392200000004,13648
13648,SLC18A3,0.182944041,13649
13649,JMJD6,0.535814139,13650
13650,RINT1,0.143770433,13651
13651,CACNA1E,0.829066691,13652
13652,PCNP,1.0,13653
13653,MAPK1,0.416724053,13654
13654,LANCL3,0.595505604,13655
13655,NDUFAF2,0.58222953,13656
13656,HOXB5,0.130283129,13657
13657,SLIT3,0.588611144,13658
13658,STRAP,0.593053158,13659
13659,TCHHL1,1.0,13660
13660,BSG,0.008104193,13661
13661,KRTAP26-1,1.0,13662
13662,RPP14,0.724386407,13663
13663,GLUL,0.8301648229999999,13664
13664,TFF2,1.0,13665
13665,ZZEF1,0.941085585,13666
13666,PSG1,0.233316172,13667
13667,UBN2,0.719111059,13668
13668,ZNF195,0.148608085,13669
13669,IL33,0.165300386,13670
13670,PTPLB,0.759147,13671
13671,BAZ1A,0.717836505,13672
13672,CCDC23,0.6711832809999999,13673
13673,NAP1L3,0.765407383,13674
13674,ZNF506,0.35182888100000004,13675
13675,TP53I11,0.690303476,13676
13676,CTRC,0.858469226,13677
13677,PIFO,1.0,13678
13678,ABCC5,0.161129272,13679
13679,KRTAP20-3,0.36487526299999995,13680
13680,MARK1,0.50302285,13681
13681,ZMAT2,0.545701366,13682
13682,NADK2,0.772158219,13683
13683,MIXL1,0.331715976,13684
13684,LHX8,0.770049894,13685
13685,ANKRD12,0.221253203,13686
13686,SLC16A12,0.590968619,13687
13687,CERS6,0.21712322,13688
13688,FAM92B,0.845526021,13689
13689,CYB5R4,1.0,13690
13690,MSH3,0.46831853,13691
13691,LIPN,0.401440022,13692
13692,UGP2,1.0,13693
13693,DCBLD2,0.44454394,13694
13694,DIABLO,0.29805670100000003,13695
13695,OTOP3,1.0,13696
13696,CREB1,0.576571395,13697
13697,TRIM63,1.0,13698
13698,BAG2,0.161913218,13699
13699,GPR116,0.911973916,13700
13700,GIPC2,0.621901003,13701
13701,ACOX3,0.645218549,13702
13702,SLC22A9,0.492497974,13703
13703,ALDH2,0.09572451800000001,13704
13704,PTPLA,0.513937601,13705
13705,MICB,0.836314475,13706
13706,SCAF4,0.71590537,13707
13707,PTPN2,0.15450239999999998,13708
13708,AEBP1,0.022624533999999998,13709
13709,HRASLS5,0.830261825,13710
13710,ZYG11B,0.659381027,13711
13711,GCNT1,0.211333782,13712
13712,FAM206A,0.132406799,13713
13713,ARHGEF38,0.41950144100000003,13714
13714,KAT2A,0.850803605,13715
13715,KCNK15,0.14115339300000002,13716
13716,RAC3,1.0,13717
13717,POLE,0.758345822,13718
13718,PICK1,0.13974220199999998,13719
13719,CCSER1,0.640884389,13720
13720,PCDHB4,0.108078535,13721
13721,AKAP8,0.38893956700000004,13722
13722,SERPINA9,1.0,13723
13723,TLR10,0.503306523,13724
13724,SLC52A1,0.53784823,13725
13725,SEC23B,0.6837934520000001,13726
13726,SLC9A2,0.628789457,13727
13727,PRSS3,0.621730951,13728
13728,FLRT2,0.739553965,13729
13729,GFPT1,0.330593257,13730
13730,DXO,0.43237208,13731
13731,DOLK,0.43906577399999996,13732
13732,TIAM2,0.249150641,13733
13733,LCE1E,0.497024409,13734
13734,ZNF280C,0.515646953,13735
13735,FSTL4,1.0,13736
13736,BLMH,0.479753272,13737
13737,ID2,0.689057602,13738
13738,APOE,0.503076722,13739
13739,DNASE2,0.289330712,13740
13740,PLAU,0.263908541,13741
13741,EXOSC1,0.048544059,13742
13742,CETP,0.541951559,13743
13743,SPRYD7,0.11601872099999999,13744
13744,RARRES2,0.086069875,13745
13745,NPS,0.5136390479999999,13746
13746,ATF7,1.0,13747
13747,CLC,0.534149254,13748
13748,CXORF21,0.16039144800000002,13749
13749,PAWR,1.0,13750
13750,SOAT2,0.8835549070000001,13751
13751,HTRA1,0.288364228,13752
13752,VPS29,0.345420071,13753
13753,MTG2,0.749311623,13754
13754,RNF139,0.6194488,13755
13755,ODF2L,0.8667919829999999,13756
13756,KCNC3,0.44038770000000005,13757
13757,CRX,0.18243786399999998,13758
13758,RAET1E,0.554837344,13759
13759,POLR3C,0.344448893,13760
13760,KLHL2,0.371284865,13761
13761,DLG2,0.46858289,13762
13762,UGT2A1,0.365909706,13763
13763,KLK9,0.401366096,13764
13764,PAQR4,0.384164897,13765
13765,NAT2,0.16898048300000001,13766
13766,PTPN23,0.928847286,13767
13767,ADORA1,0.60600265,13768
13768,POU5F1,0.222117642,13769
13769,PPIL1,0.302896481,13770
13770,AVL9,1.0,13771
13771,PPP1R1A,0.421507914,13772
13772,MBNL1,1.0,13773
13773,ZBTB40,0.822286341,13774
13774,COX8A,1.0,13775
13775,CHGB,0.699984195,13776
13776,PROSER1,0.8932699740000001,13777
13777,HEPACAM2,0.551503626,13778
13778,DERL1,1.0,13779
13779,PCDHGA9,0.169532088,13780
13780,CEP19,1.0,13781
13781,OR8K5,0.512003533,13782
13782,POLR3H,1.0,13783
13783,RANBP10,0.395701645,13784
13784,SORBS2,0.336658465,13785
13785,ACKR3,0.74182418,13786
13786,NLRC4,0.159108881,13787
13787,SLC15A4,0.842379564,13788
13788,LATS1,0.331160303,13789
13789,C2ORF61,0.282435162,13790
13790,PRRX1,0.17740198199999999,13791
13791,MASP2,0.781172578,13792
13792,CCDC30,0.057364053,13793
13793,DAAM1,0.273129416,13794
13794,ZMPSTE24,0.527471739,13795
13795,DYNC1I2,0.557014595,13796
13796,UBE2E1,0.669710909,13797
13797,MAP3K3,0.023332744,13798
13798,PHLPP1,0.279581627,13799
13799,CCDC9,0.8702189440000001,13800
13800,PARP14,0.12053554,13801
13801,DMBX1,0.40077134299999995,13802
13802,OR4K2,0.294739203,13803
13803,PLCXD2,0.559727999,13804
13804,FAM133B,0.485085851,13805
13805,DVL2,1.0,13806
13806,ZNF585A,0.49653270000000005,13807
13807,NSUN3,0.835807034,13808
13808,NAPRT1,0.884136739,13809
13809,HYDIN,0.795854113,13810
13810,YWHAE,0.65925552,13811
13811,EDDM3A,0.213859642,13812
13812,RBP3,0.147542276,13813
13813,PDAP1,0.7156712909999999,13814
13814,KLHDC8A,1.0,13815
13815,KCNK7,0.017210038,13816
13816,SEPT12,0.664996747,13817
13817,BEND5,0.832906059,13818
13818,TSKU,0.49897489700000003,13819
13819,TPSG1,0.646553421,13820
13820,DAP3,0.35235285200000005,13821
13821,CLYBL,0.431698023,13822
13822,JMJD4,0.374935303,13823
13823,CTBP2,0.7210245820000001,13824
13824,ARMCX2,1.0,13825
13825,GSK3B,0.325127032,13826
13826,KCND1,0.078392476,13827
13827,C1ORF162,1.0,13828
13828,C15ORF48,0.14767128599999998,13829
13829,ST7L,0.153178661,13830
13830,PCDHB14,0.343923324,13831
13831,FILIP1,0.092232494,13832
13832,VPS51,0.638830033,13833
13833,SNX3,0.269622204,13834
13834,CYP2F1,0.134640838,13835
13835,BEX5,1.0,13836
13836,HK1,0.621741324,13837
13837,TOR1A,0.282220437,13838
13838,SYTL5,1.0,13839
13839,FOXH1,1.0,13840
13840,PRR23C,0.8085420059999999,13841
13841,HOXB8,0.31438236399999997,13842
13842,ENPP6,0.553735871,13843
13843,LMNB2,0.622612015,13844
13844,AOAH,0.71865038,13845
13845,GATM,0.28240996,13846
13846,BTBD9,0.184943229,13847
13847,TEX264,1.0,13848
13848,SNX27,0.466184775,13849
13849,DNAJC8,0.106706525,13850
13850,ROBO3,0.162273838,13851
13851,TPH1,0.631912031,13852
13852,ZNF205,0.640363948,13853
13853,RRP1B,0.500098497,13854
13854,PTPRH,0.25896929999999996,13855
13855,CNTD1,1.0,13856
13856,TNFSF9,0.143264331,13857
13857,HSF2,0.178673377,13858
13858,LNX2,1.0,13859
13859,CLK4,0.8312032359999999,13860
13860,GRINA,0.833593182,13861
13861,APRT,0.518010001,13862
13862,ATP1A4,0.131078733,13863
13863,RBM42,0.253035672,13864
13864,SERPINB3,0.8416014390000001,13865
13865,ZC3H7A,0.872822767,13866
13866,TMOD4,1.0,13867
